start_ship,end_ship,path_length,total_distance,complete_path
Talon Shrike,Cutlass Red,2,2.23606797749979,Talon Shrike -> Cutlass Red
Talon Shrike,Cutlass Steel,2,2.309401076758503,Talon Shrike -> Cutlass Steel
Talon Shrike,Cutter,2,2.0,Talon Shrike -> Cutter
Talon Shrike,Cutter Rambler,2,2.0,Talon Shrike -> Cutter Rambler
Talon Shrike,Cutter Scout,2,2.0,Talon Shrike -> Cutter Scout
Talon Shrike,Cyclone,2,2.449489742783178,Talon Shrike -> Cyclone
Talon Shrike,Cyclone AA,2,2.449489742783178,Talon Shrike -> Cyclone AA
Talon Shrike,Cyclone MT,2,2.516611478423583,Talon Shrike -> Cyclone MT
Talon Shrike,Cyclone RC,2,2.449489742783178,Talon Shrike -> Cyclone RC
Talon Shrike,Cyclone RN,2,2.449489742783178,Talon Shrike -> Cyclone RN
Talon Shrike,Cyclone TR,2,2.516611478423583,Talon Shrike -> Cyclone TR
Talon Shrike,Defender,2,2.0,Talon Shrike -> Defender
Talon Shrike,Dragonfly,2,2.449489742783178,Talon Shrike -> Dragonfly
Talon Shrike,E1 Spirit,2,2.6457513110645907,Talon Shrike -> E1 Spirit
Talon Shrike,Eclipse,2,1.7320508075688772,Talon Shrike -> Eclipse
Talon Shrike,Endeavor,2,2.756809750418044,Talon Shrike -> Endeavor
Talon Shrike,Expanse,2,2.23606797749979,Talon Shrike -> Expanse
Talon Shrike,F7A Hornet Mk I,2,1.7320508075688772,Talon Shrike -> F7A Hornet Mk I
Talon Shrike,F7A Hornet Mk II,2,2.0,Talon Shrike -> F7A Hornet Mk II
Talon Shrike,F7C Hornet Mk I,2,1.7320508075688772,Talon Shrike -> F7C Hornet Mk I
Talon Shrike,F7C Hornet Mk II,2,1.7320508075688772,Talon Shrike -> F7C Hornet Mk II
Talon Shrike,F7C-M Super Hornet,2,2.23606797749979,Talon Shrike -> F7C-M Super Hornet
Talon Shrike,F7C-R Hornet Tracker,2,1.7320508075688772,Talon Shrike -> F7C-R Hornet Tracker
Talon Shrike,F7C-R Hornet Tracker Mk II,2,1.7320508075688772,Talon Shrike -> F7C-R Hornet Tracker Mk II
Talon Shrike,F7C-S Hornet Ghost,2,1.7320508075688772,Talon Shrike -> F7C-S Hornet Ghost
Talon Shrike,F7C-S Hornet Ghost Mk II,2,1.7320508075688772,Talon Shrike -> F7C-S Hornet Ghost Mk II
Talon Shrike,F8C Lightning,2,1.7320508075688772,Talon Shrike -> F8C Lightning
Talon Shrike,Freelancer,2,2.5495097567963922,Talon Shrike -> Freelancer
Talon Shrike,Freelancer DUR,2,2.5495097567963922,Talon Shrike -> Freelancer DUR
Talon Shrike,Freelancer MAX,2,2.5495097567963922,Talon Shrike -> Freelancer MAX
Talon Shrike,Freelancer MIS,2,2.345207879911715,Talon Shrike -> Freelancer MIS
Talon Shrike,Fury,2,1.7320508075688772,Talon Shrike -> Fury
Talon Shrike,Fury LX,2,2.0,Talon Shrike -> Fury LX
Talon Shrike,Fury MX,2,1.7320508075688772,Talon Shrike -> Fury MX
Talon Shrike,G12,2,2.6457513110645907,Talon Shrike -> G12
Talon Shrike,G12a,2,2.6457513110645907,Talon Shrike -> G12a
Talon Shrike,G12r,2,2.6457513110645907,Talon Shrike -> G12r
Talon Shrike,Galaxy,2,2.7688746209726918,Talon Shrike -> Galaxy
Talon Shrike,Genesis,2,2.7838821814150108,Talon Shrike -> Genesis
Talon Shrike,Gladiator,2,2.23606797749979,Talon Shrike -> Gladiator
Talon Shrike,Gladius,2,1.4142135623730951,Talon Shrike -> Gladius
Talon Shrike,Glaive,2,1.4142135623730951,Talon Shrike -> Glaive
Talon Shrike,Guardian,2,1.7320508075688772,Talon Shrike -> Guardian
Talon Shrike,Guardian QI,2,1.7320508075688772,Talon Shrike -> Guardian QI
Talon Shrike,Hammerhead,2,2.4037008503093262,Talon Shrike -> Hammerhead
Talon Shrike,Hawk,2,1.4142135623730951,Talon Shrike -> Hawk
Talon Shrike,Herald,2,2.0,Talon Shrike -> Herald
Talon Shrike,HoverQuad,2,2.0,Talon Shrike -> HoverQuad
Talon Shrike,Hull A,2,2.0,Talon Shrike -> Hull A
Talon Shrike,Hull B,2,2.23606797749979,Talon Shrike -> Hull B
Talon Shrike,Hull C,2,2.5495097567963922,Talon Shrike -> Hull C
Talon Shrike,Hull D,2,2.756809750418044,Talon Shrike -> Hull D
Talon Shrike,Hull E,2,2.756809750418044,Talon Shrike -> Hull E
Talon Shrike,Hurricane,2,2.23606797749979,Talon Shrike -> Hurricane
Talon Shrike,Idris-M,2,2.632217967526897,Talon Shrike -> Idris-M
Talon Shrike,Idris-P,2,2.632217967526897,Talon Shrike -> Idris-P
Talon Shrike,Intrepid,2,2.0,Talon Shrike -> Intrepid
Talon Shrike,Ironclad,2,2.7688746209726918,Talon Shrike -> Ironclad
Talon Shrike,Ironclad Assault,2,2.581988897471611,Talon Shrike -> Ironclad Assault
Talon Shrike,Javelin,2,2.6410225292488514,Talon Shrike -> Javelin
Talon Shrike,Khartu-Al,2,1.4142135623730951,Talon Shrike -> Khartu-Al
Talon Shrike,Kraken,2,2.792848008753788,Talon Shrike -> Kraken
Talon Shrike,Kraken Privateer,2,2.792848008753788,Talon Shrike -> Kraken Privateer
Talon Shrike,Legionnaire,2,2.449489742783178,Talon Shrike -> Legionnaire
Talon Shrike,Liberator,2,2.6457513110645907,Talon Shrike -> Liberator
Talon Shrike,Lynx,2,2.449489742783178,Talon Shrike -> Lynx
Talon Shrike,M2 Hercules,2,2.309401076758503,Talon Shrike -> M2 Hercules
Talon Shrike,M50,2,2.0,Talon Shrike -> M50
Talon Shrike,Mantis,2,1.7320508075688772,Talon Shrike -> Mantis
Talon Shrike,Merchantman,2,2.7838821814150108,Talon Shrike -> Merchantman
Talon Shrike,Mercury,2,2.309401076758503,Talon Shrike -> Mercury
Talon Shrike,MOLE,2,2.5495097567963922,Talon Shrike -> MOLE
Talon Shrike,MPUV Cargo,2,2.0,Talon Shrike -> MPUV Cargo
Talon Shrike,MPUV Personnel,2,2.0,Talon Shrike -> MPUV Personnel
Talon Shrike,MPUV Tractor,2,2.0,Talon Shrike -> MPUV Tractor
Talon Shrike,Mule,2,2.0,Talon Shrike -> Mule
Talon Shrike,Mustang Alpha,2,2.0,Talon Shrike -> Mustang Alpha
Talon Shrike,Mustang Beta,2,2.0,Talon Shrike -> Mustang Beta
Talon Shrike,Mustang Delta,2,1.4142135623730951,Talon Shrike -> Mustang Delta
Talon Shrike,Mustang Gamma,2,2.0,Talon Shrike -> Mustang Gamma
Talon Shrike,Mustang Omega,2,2.0,Talon Shrike -> Mustang Omega
Talon Shrike,Nautilus,2,2.598076211353316,Talon Shrike -> Nautilus
Talon Shrike,Nomad,2,1.7320508075688772,Talon Shrike -> Nomad
Talon Shrike,Nova,2,2.516611478423583,Talon Shrike -> Nova
Talon Shrike,Nox,2,2.0,Talon Shrike -> Nox
Talon Shrike,Odyssey,2,2.23606797749979,Talon Shrike -> Odyssey
Talon Shrike,Orion,2,2.7774602993176543,Talon Shrike -> Orion
Talon Shrike,P-52 Merlin,2,1.7320508075688772,Talon Shrike -> P-52 Merlin
Talon Shrike,P-72 Archimedes,2,2.0,Talon Shrike -> P-72 Archimedes
Talon Shrike,Paladin,2,2.5495097567963922,Talon Shrike -> Paladin
Talon Shrike,Perseus,2,2.581988897471611,Talon Shrike -> Perseus
Talon Shrike,Pioneer,2,2.7838821814150108,Talon Shrike -> Pioneer
Talon Shrike,Polaris,2,2.41522945769824,Talon Shrike -> Polaris
Talon Shrike,Prospector,2,2.0,Talon Shrike -> Prospector
Talon Shrike,Prowler,2,1.7320508075688772,Talon Shrike -> Prowler
Talon Shrike,PTV,2,2.449489742783178,Talon Shrike -> PTV
Talon Shrike,Pulse,2,2.0,Talon Shrike -> Pulse
Talon Shrike,Pulse LX,2,2.0,Talon Shrike -> Pulse LX
Talon Shrike,RAFT,2,2.449489742783178,Talon Shrike -> RAFT
Talon Shrike,Railen,2,2.7386127875258306,Talon Shrike -> Railen
Talon Shrike,Ranger CV,2,2.23606797749979,Talon Shrike -> Ranger CV
Talon Shrike,Ranger RC,2,2.23606797749979,Talon Shrike -> Ranger RC
Talon Shrike,Ranger TR,2,2.23606797749979,Talon Shrike -> Ranger TR
Talon Shrike,Razor,2,2.0,Talon Shrike -> Razor
Talon Shrike,Razor EX,2,2.0,Talon Shrike -> Razor EX
Talon Shrike,Razor LX,2,2.0,Talon Shrike -> Razor LX
Talon Shrike,Reclaimer,2,2.569046515733026,Talon Shrike -> Reclaimer
Talon Shrike,Redeemer,2,2.345207879911715,Talon Shrike -> Redeemer
Talon Shrike,Reliant Kore,2,2.449489742783178,Talon Shrike -> Reliant Kore
Talon Shrike,Reliant Mako,2,2.449489742783178,Talon Shrike -> Reliant Mako
Talon Shrike,Reliant Sen,2,2.449489742783178,Talon Shrike -> Reliant Sen
Talon Shrike,Reliant Tana,2,2.0,Talon Shrike -> Reliant Tana
Talon Shrike,Retaliator,2,2.390457218668787,Talon Shrike -> Retaliator
Talon Shrike,ROC,2,1.7320508075688772,Talon Shrike -> ROC
Talon Shrike,ROC-DS,2,2.449489742783178,Talon Shrike -> ROC-DS
Talon Shrike,Sabre,2,1.7320508075688772,Talon Shrike -> Sabre
Talon Shrike,Sabre Firebird,2,1.7320508075688772,Talon Shrike -> Sabre Firebird
Talon Shrike,Sabre Peregrine,2,2.0,Talon Shrike -> Sabre Peregrine
Talon Shrike,Sabre Raven,2,1.7320508075688772,Talon Shrike -> Sabre Raven
Talon Shrike,San'tok.yāi,2,1.7320508075688772,Talon Shrike -> San'tok.yāi
Talon Shrike,Scorpius,2,2.23606797749979,Talon Shrike -> Scorpius
Talon Shrike,Scorpius Antares,2,2.23606797749979,Talon Shrike -> Scorpius Antares
Talon Shrike,Scythe,2,1.7320508075688772,Talon Shrike -> Scythe
Talon Shrike,Spartan,2,2.0,Talon Shrike -> Spartan
Talon Shrike,SRV,2,2.0,Talon Shrike -> SRV
Talon Shrike,Starfarer,2,2.591193878173865,Talon Shrike -> Starfarer
Talon Shrike,Starfarer Gemini,2,2.581988897471611,Talon Shrike -> Starfarer Gemini
Talon Shrike,Starlancer MAX,2,2.5495097567963922,Talon Shrike -> Starlancer MAX
Talon Shrike,Starlancer TAC,2,2.581988897471611,Talon Shrike -> Starlancer TAC
Talon Shrike,Storm,2,2.0,Talon Shrike -> Storm
Talon Shrike,Storm AA,2,2.0,Talon Shrike -> Storm AA
Talon Shrike,STV,2,2.449489742783178,Talon Shrike -> STV
Talon Shrike,Talon,2,1.0,Talon Shrike -> Talon
Talon Shrike,Ursa,2,2.516611478423583,Talon Shrike -> Ursa
Talon Shrike,Talon Shrike,1,0.0,Talon Shrike
Talon Shrike,Terrapin,2,2.0,Talon Shrike -> Terrapin
Talon Shrike,Terrapin Medic,2,2.0,Talon Shrike -> Terrapin Medic
Talon Shrike,Ursa,2,2.516611478423583,Talon Shrike -> Ursa
Talon Shrike,Ursa Medivac,2,2.516611478423583,Talon Shrike -> Ursa Medivac
Talon Shrike,Valkyrie,2,2.3664319132398464,Talon Shrike -> Valkyrie
Talon Shrike,Vanguard Harbinger,2,2.23606797749979,Talon Shrike -> Vanguard Harbinger
Talon Shrike,Vanguard Hoplite,2,2.23606797749979,Talon Shrike -> Vanguard Hoplite
Talon Shrike,Vanguard Sentinel,2,2.23606797749979,Talon Shrike -> Vanguard Sentinel
Talon Shrike,Vanguard Warden,2,2.23606797749979,Talon Shrike -> Vanguard Warden
Talon Shrike,Vulcan,2,2.70801280154532,Talon Shrike -> Vulcan
Talon Shrike,Vulture,2,2.0,Talon Shrike -> Vulture
Talon Shrike,X1,2,2.0,Talon Shrike -> X1
Talon Shrike,X1 Force,2,2.0,Talon Shrike -> X1 Force
Talon Shrike,X1 Velocity,2,2.0,Talon Shrike -> X1 Velocity
Talon Shrike,Zeus CL Mk II,2,2.516611478423583,Talon Shrike -> Zeus CL Mk II
Talon Shrike,Zeus ES Mk II,2,2.516611478423583,Talon Shrike -> Zeus ES Mk II
Terrapin,100i,2,2.0,Terrapin -> 100i
Terrapin,125a,2,2.0,Terrapin -> 125a
Terrapin,135c,2,2.0,Terrapin -> 135c
Terrapin,300i,2,2.0,Terrapin -> 300i
Terrapin,315p,2,1.4142135623730951,Terrapin -> 315p
Terrapin,325a,2,2.0,Terrapin -> 325a
Terrapin,350r,2,2.0,Terrapin -> 350r
Terrapin,400i,2,2.309401076758503,Terrapin -> 400i
Terrapin,600i Explorer,2,2.1447610589527217,Terrapin -> 600i Explorer
Terrapin,600i Touring,2,2.1447610589527217,Terrapin -> 600i Touring
Terrapin,85X,2,2.23606797749979,Terrapin -> 85X
Terrapin,890 Jump,2,2.3979157616563596,Terrapin -> 890 Jump
Terrapin,A1 Spirit,2,2.449489742783178,Terrapin -> A1 Spirit
Terrapin,A2 Hercules,2,2.598076211353316,Terrapin -> A2 Hercules
Terrapin,Apollo Medivac,2,2.6457513110645907,Terrapin -> Apollo Medivac
Terrapin,Apollo Triage,2,2.6457513110645907,Terrapin -> Apollo Triage
Terrapin,Ares Star Fighter Inferno,2,2.0,Terrapin -> Ares Star Fighter Inferno
Terrapin,Ares Star Fighter Ion,2,2.0,Terrapin -> Ares Star Fighter Ion
Terrapin,Arrastra,2,2.756809750418044,Terrapin -> Arrastra
Terrapin,Arrow,2,1.4142135623730951,Terrapin -> Arrow
Terrapin,ATLS,2,2.0,Terrapin -> ATLS
Terrapin,Aurora CL,2,2.0,Terrapin -> Aurora CL
Terrapin,Aurora ES,2,2.0,Terrapin -> Aurora ES
Terrapin,Aurora LN,2,2.0,Terrapin -> Aurora LN
Terrapin,Aurora LX,2,1.4142135623730951,Terrapin -> Aurora LX
Terrapin,Aurora MR,2,2.0,Terrapin -> Aurora MR
Terrapin,Avenger Stalker,2,2.0,Terrapin -> Avenger Stalker
Terrapin,Avenger Titan,2,2.0,Terrapin -> Avenger Titan
Terrapin,Avenger Warlock,2,2.0,Terrapin -> Avenger Warlock
Terrapin,Ballista,2,2.23606797749979,Terrapin -> Ballista
Terrapin,Blade,2,1.7320508075688772,Terrapin -> Blade
Terrapin,Buccaneer,2,2.0,Terrapin -> Buccaneer
Terrapin,C1 Spirit,2,2.449489742783178,Terrapin -> C1 Spirit
Terrapin,C2 Hercules,2,2.449489742783178,Terrapin -> C2 Hercules
Terrapin,C8 Pisces,2,2.0816659994661326,Terrapin -> C8 Pisces
Terrapin,C8R Pisces,2,2.23606797749979,Terrapin -> C8R Pisces
Terrapin,C8X Pisces Expedition,2,2.0816659994661326,Terrapin -> C8X Pisces Expedition
Terrapin,Carrack,2,2.160246899469287,Terrapin -> Carrack
Terrapin,Caterpillar,2,2.5495097567963922,Terrapin -> Caterpillar
Terrapin,Centurion,2,2.23606797749979,Terrapin -> Centurion
Terrapin,Constellation Andromeda,2,2.5495097567963922,Terrapin -> Constellation Andromeda
Terrapin,Constellation Aquila,2,2.345207879911715,Terrapin -> Constellation Aquila
Terrapin,Constellation Phoenix,2,2.1213203435596424,Terrapin -> Constellation Phoenix
Terrapin,Constellation Taurus,2,2.5495097567963922,Terrapin -> Constellation Taurus
Terrapin,Corsair,2,2.345207879911715,Terrapin -> Corsair
Terrapin,Crucible,2,2.598076211353316,Terrapin -> Crucible
Terrapin,CSV-SM,2,2.0,Terrapin -> CSV-SM
Terrapin,Cutlass Black,2,2.516611478423583,Terrapin -> Cutlass Black
Terrapin,Cutlass Blue,2,2.516611478423583,Terrapin -> Cutlass Blue
Terrapin,Cutlass Red,2,2.449489742783178,Terrapin -> Cutlass Red
Terrapin,Cutlass Steel,2,2.516611478423583,Terrapin -> Cutlass Steel
Terrapin,Cutter,2,2.0,Terrapin -> Cutter
Terrapin,Cutter Rambler,2,1.7320508075688772,Terrapin -> Cutter Rambler
Terrapin,Cutter Scout,2,1.7320508075688772,Terrapin -> Cutter Scout
Terrapin,Cyclone,2,2.23606797749979,Terrapin -> Cyclone
Terrapin,Cyclone AA,2,2.23606797749979,Terrapin -> Cyclone AA
Terrapin,Cyclone MT,2,2.516611478423583,Terrapin -> Cyclone MT
Terrapin,Cyclone RC,2,2.23606797749979,Terrapin -> Cyclone RC
Terrapin,Cyclone RN,2,2.23606797749979,Terrapin -> Cyclone RN
Terrapin,Cyclone TR,2,2.309401076758503,Terrapin -> Cyclone TR
Terrapin,Defender,2,2.449489742783178,Terrapin -> Defender
Terrapin,Dragonfly,2,2.449489742783178,Terrapin -> Dragonfly
Terrapin,E1 Spirit,2,2.6457513110645907,Terrapin -> E1 Spirit
Terrapin,Eclipse,2,1.7320508075688772,Terrapin -> Eclipse
Terrapin,Endeavor,2,2.756809750418044,Terrapin -> Endeavor
Terrapin,Expanse,2,2.23606797749979,Terrapin -> Expanse
Terrapin,F7A Hornet Mk I,2,1.7320508075688772,Terrapin -> F7A Hornet Mk I
Terrapin,F7A Hornet Mk II,2,2.0,Terrapin -> F7A Hornet Mk II
Terrapin,F7C Hornet Mk I,2,1.7320508075688772,Terrapin -> F7C Hornet Mk I
Terrapin,F7C Hornet Mk II,2,1.7320508075688772,Terrapin -> F7C Hornet Mk II
Terrapin,F7C-M Super Hornet,2,2.23606797749979,Terrapin -> F7C-M Super Hornet
Terrapin,F7C-R Hornet Tracker,2,1.4142135623730951,Terrapin -> F7C-R Hornet Tracker
Terrapin,F7C-R Hornet Tracker Mk II,2,1.4142135623730951,Terrapin -> F7C-R Hornet Tracker Mk II
Terrapin,F7C-S Hornet Ghost,2,1.7320508075688772,Terrapin -> F7C-S Hornet Ghost
Terrapin,F7C-S Hornet Ghost Mk II,2,1.7320508075688772,Terrapin -> F7C-S Hornet Ghost Mk II
Terrapin,F8C Lightning,2,1.7320508075688772,Terrapin -> F8C Lightning
Terrapin,Freelancer,2,2.5495097567963922,Terrapin -> Freelancer
Terrapin,Freelancer DUR,2,2.1213203435596424,Terrapin -> Freelancer DUR
Terrapin,Freelancer MAX,2,2.345207879911715,Terrapin -> Freelancer MAX
Terrapin,Freelancer MIS,2,2.345207879911715,Terrapin -> Freelancer MIS
Terrapin,Fury,2,2.0,Terrapin -> Fury
Terrapin,Fury LX,2,2.0,Terrapin -> Fury LX
Terrapin,Fury MX,2,2.0,Terrapin -> Fury MX
Terrapin,G12,2,2.6457513110645907,Terrapin -> G12
Terrapin,G12a,2,2.6457513110645907,Terrapin -> G12a
Terrapin,G12r,2,2.6457513110645907,Terrapin -> G12r
Terrapin,Galaxy,2,2.7688746209726918,Terrapin -> Galaxy
Terrapin,Genesis,2,2.7838821814150108,Terrapin -> Genesis
Terrapin,Gladiator,2,2.23606797749979,Terrapin -> Gladiator
Terrapin,Gladius,2,2.0,Terrapin -> Gladius
Terrapin,Glaive,2,2.0,Terrapin -> Glaive
Terrapin,Guardian,2,2.0,Terrapin -> Guardian
Terrapin,Guardian QI,2,2.0,Terrapin -> Guardian QI
Terrapin,Hammerhead,2,2.4037008503093262,Terrapin -> Hammerhead
Terrapin,Hawk,2,1.4142135623730951,Terrapin -> Hawk
Terrapin,Herald,2,2.0,Terrapin -> Herald
Terrapin,HoverQuad,2,2.0,Terrapin -> HoverQuad
Terrapin,Hull A,2,2.0,Terrapin -> Hull A
Terrapin,Hull B,2,2.23606797749979,Terrapin -> Hull B
Terrapin,Hull C,2,2.5495097567963922,Terrapin -> Hull C
Terrapin,Hull D,2,2.756809750418044,Terrapin -> Hull D
Terrapin,Hull E,2,2.756809750418044,Terrapin -> Hull E
Terrapin,Hurricane,2,2.0,Terrapin -> Hurricane
Terrapin,Idris-M,2,2.815771906346718,Terrapin -> Idris-M
Terrapin,Idris-P,2,2.815771906346718,Terrapin -> Idris-P
Terrapin,Intrepid,2,2.0,Terrapin -> Intrepid
Terrapin,Ironclad,2,2.7688746209726918,Terrapin -> Ironclad
Terrapin,Ironclad Assault,2,2.7688746209726918,Terrapin -> Ironclad Assault
Terrapin,Javelin,2,2.8240042492885875,Terrapin -> Javelin
Terrapin,Khartu-Al,2,2.0,Terrapin -> Khartu-Al
Terrapin,Kraken,2,2.792848008753788,Terrapin -> Kraken
Terrapin,Kraken Privateer,2,2.792848008753788,Terrapin -> Kraken Privateer
Terrapin,Legionnaire,2,2.449489742783178,Terrapin -> Legionnaire
Terrapin,Liberator,2,2.449489742783178,Terrapin -> Liberator
Terrapin,Lynx,2,2.449489742783178,Terrapin -> Lynx
Terrapin,M2 Hercules,2,2.516611478423583,Terrapin -> M2 Hercules
Terrapin,M50,2,2.0,Terrapin -> M50
Terrapin,Mantis,2,2.0,Terrapin -> Mantis
Terrapin,Merchantman,2,2.7838821814150108,Terrapin -> Merchantman
Terrapin,Mercury,2,2.516611478423583,Terrapin -> Mercury
Terrapin,MOLE,2,2.5495097567963922,Terrapin -> MOLE
Terrapin,MPUV Cargo,2,2.0,Terrapin -> MPUV Cargo
Terrapin,MPUV Personnel,2,2.0,Terrapin -> MPUV Personnel
Terrapin,MPUV Tractor,2,2.0,Terrapin -> MPUV Tractor
Terrapin,Mule,2,2.0,Terrapin -> Mule
Terrapin,Mustang Alpha,2,2.0,Terrapin -> Mustang Alpha
Terrapin,Mustang Beta,2,1.4142135623730951,Terrapin -> Mustang Beta
Terrapin,Mustang Delta,2,2.0,Terrapin -> Mustang Delta
Terrapin,Mustang Gamma,2,2.0,Terrapin -> Mustang Gamma
Terrapin,Mustang Omega,2,2.0,Terrapin -> Mustang Omega
Terrapin,Nautilus,2,2.7838821814150108,Terrapin -> Nautilus
Terrapin,Nomad,2,2.0,Terrapin -> Nomad
Terrapin,Nova,2,2.516611478423583,Terrapin -> Nova
Terrapin,Nox,2,1.7320508075688772,Terrapin -> Nox
Terrapin,Odyssey,2,2.0,Terrapin -> Odyssey
Terrapin,Orion,2,2.7774602993176543,Terrapin -> Orion
Terrapin,P-52 Merlin,2,2.0,Terrapin -> P-52 Merlin
Terrapin,P-72 Archimedes,2,2.0,Terrapin -> P-72 Archimedes
Terrapin,Paladin,2,2.5495097567963922,Terrapin -> Paladin
Terrapin,Perseus,2,2.7688746209726918,Terrapin -> Perseus
Terrapin,Pioneer,2,2.7838821814150108,Terrapin -> Pioneer
Terrapin,Polaris,2,2.614064523559687,Terrapin -> Polaris
Terrapin,Prospector,2,2.0,Terrapin -> Prospector
Terrapin,Prowler,2,2.449489742783178,Terrapin -> Prowler
Terrapin,PTV,2,2.449489742783178,Terrapin -> PTV
Terrapin,Pulse,2,2.0,Terrapin -> Pulse
Terrapin,Pulse LX,2,2.0,Terrapin -> Pulse LX
Terrapin,RAFT,2,2.449489742783178,Terrapin -> RAFT
Terrapin,Railen,2,2.7386127875258306,Terrapin -> Railen
Terrapin,Ranger CV,2,2.23606797749979,Terrapin -> Ranger CV
Terrapin,Ranger RC,2,2.23606797749979,Terrapin -> Ranger RC
Terrapin,Ranger TR,2,2.23606797749979,Terrapin -> Ranger TR
Terrapin,Razor,2,1.7320508075688772,Terrapin -> Razor
Terrapin,Razor EX,2,1.7320508075688772,Terrapin -> Razor EX
Terrapin,Razor LX,2,1.7320508075688772,Terrapin -> Razor LX
Terrapin,Reclaimer,2,2.3664319132398464,Terrapin -> Reclaimer
Terrapin,Redeemer,2,2.5495097567963922,Terrapin -> Redeemer
Terrapin,Reliant Kore,2,2.449489742783178,Terrapin -> Reliant Kore
Terrapin,Reliant Mako,2,2.449489742783178,Terrapin -> Reliant Mako
Terrapin,Reliant Sen,2,2.449489742783178,Terrapin -> Reliant Sen
Terrapin,Reliant Tana,2,2.449489742783178,Terrapin -> Reliant Tana
Terrapin,Retaliator,2,2.591193878173865,Terrapin -> Retaliator
Terrapin,ROC,2,2.0,Terrapin -> ROC
Terrapin,ROC-DS,2,2.449489742783178,Terrapin -> ROC-DS
Terrapin,Sabre,2,2.0,Terrapin -> Sabre
Terrapin,Sabre Firebird,2,2.0,Terrapin -> Sabre Firebird
Terrapin,Sabre Peregrine,2,2.0,Terrapin -> Sabre Peregrine
Terrapin,Sabre Raven,2,2.0,Terrapin -> Sabre Raven
Terrapin,San'tok.yāi,2,2.0,Terrapin -> San'tok.yāi
Terrapin,Scorpius,2,2.449489742783178,Terrapin -> Scorpius
Terrapin,Scorpius Antares,2,2.449489742783178,Terrapin -> Scorpius Antares
Terrapin,Scythe,2,2.0,Terrapin -> Scythe
Terrapin,Spartan,2,1.7320508075688772,Terrapin -> Spartan
Terrapin,SRV,2,2.0,Terrapin -> SRV
Terrapin,Starfarer,2,2.591193878173865,Terrapin -> Starfarer
Terrapin,Starfarer Gemini,2,2.581988897471611,Terrapin -> Starfarer Gemini
Terrapin,Starlancer MAX,2,2.5495097567963922,Terrapin -> Starlancer MAX
Terrapin,Starlancer TAC,2,2.7688746209726918,Terrapin -> Starlancer TAC
Terrapin,Storm,2,2.0,Terrapin -> Storm
Terrapin,Storm AA,2,2.0,Terrapin -> Storm AA
Terrapin,STV,2,2.449489742783178,Terrapin -> STV
Terrapin,Talon,2,2.0,Terrapin -> Talon
Terrapin,Ursa,2,2.516611478423583,Terrapin -> Ursa
Terrapin,Talon Shrike,2,2.0,Terrapin -> Talon Shrike
Terrapin,Terrapin,1,0.0,Terrapin
Terrapin,Terrapin Medic,2,1.7320508075688772,Terrapin -> Terrapin Medic
Terrapin,Ursa,2,2.516611478423583,Terrapin -> Ursa
Terrapin,Ursa Medivac,2,2.516611478423583,Terrapin -> Ursa Medivac
Terrapin,Valkyrie,2,2.1447610589527217,Terrapin -> Valkyrie
Terrapin,Vanguard Harbinger,2,2.449489742783178,Terrapin -> Vanguard Harbinger
Terrapin,Vanguard Hoplite,2,2.449489742783178,Terrapin -> Vanguard Hoplite
Terrapin,Vanguard Sentinel,2,2.449489742783178,Terrapin -> Vanguard Sentinel
Terrapin,Vanguard Warden,2,2.449489742783178,Terrapin -> Vanguard Warden
Terrapin,Vulcan,2,2.70801280154532,Terrapin -> Vulcan
Terrapin,Vulture,2,2.0,Terrapin -> Vulture
Terrapin,X1,2,1.7320508075688772,Terrapin -> X1
Terrapin,X1 Force,2,1.7320508075688772,Terrapin -> X1 Force
Terrapin,X1 Velocity,2,2.0,Terrapin -> X1 Velocity
Terrapin,Zeus CL Mk II,2,2.516611478423583,Terrapin -> Zeus CL Mk II
Terrapin,Zeus ES Mk II,2,2.309401076758503,Terrapin -> Zeus ES Mk II
Terrapin Medic,100i,2,2.0,Terrapin Medic -> 100i
Terrapin Medic,125a,2,2.0,Terrapin Medic -> 125a
Terrapin Medic,135c,2,2.0,Terrapin Medic -> 135c
Terrapin Medic,300i,2,2.0,Terrapin Medic -> 300i
Terrapin Medic,315p,2,2.0,Terrapin Medic -> 315p
Terrapin Medic,325a,2,2.0,Terrapin Medic -> 325a
Terrapin Medic,350r,2,2.0,Terrapin Medic -> 350r
Terrapin Medic,400i,2,2.516611478423583,Terrapin Medic -> 400i
Terrapin Medic,600i Explorer,2,2.569046515733026,Terrapin Medic -> 600i Explorer
Terrapin Medic,600i Touring,2,2.569046515733026,Terrapin Medic -> 600i Touring
Terrapin Medic,85X,2,2.449489742783178,Terrapin Medic -> 85X
Terrapin Medic,890 Jump,2,2.598076211353316,Terrapin Medic -> 890 Jump
Terrapin Medic,A1 Spirit,2,2.449489742783178,Terrapin Medic -> A1 Spirit
Terrapin Medic,A2 Hercules,2,2.598076211353316,Terrapin Medic -> A2 Hercules
Terrapin Medic,Apollo Medivac,2,2.23606797749979,Terrapin Medic -> Apollo Medivac
Terrapin Medic,Apollo Triage,2,2.23606797749979,Terrapin Medic -> Apollo Triage
Terrapin Medic,Ares Star Fighter Inferno,2,2.0,Terrapin Medic -> Ares Star Fighter Inferno
Terrapin Medic,Ares Star Fighter Ion,2,2.0,Terrapin Medic -> Ares Star Fighter Ion
